5	1444
5	166
5	129
80	1384
80	1281
66	403
66	846
18	827
18	586
18	815
18	1105
18	998
18	942
18	767
18	1415
18	365
18	1073
18	627
18	899
26	1622
26	199
26	1028
26	501
26	658
130	1497
130	139
130	340
130	1515
130	973
130	1620
130	314
130	1161
130	1259
130	599
130	1052
130	1368
130	263
130	1524
130	108
256	1162
256	1035
256	1386
256	514
256	377
256	970
256	1155
256	156
256	797
1	1096
1	1464
1	946
1	1121
1	1631
1	704
1	1090
1	1191
1	1094
1	406
1	312
56	892
56	1355
56	622
56	589
56	387
56	103
56	1446
56	1152
15	1078
15	1149
15	1456
15	224
15	1623
207	1067
207	415
207	460
207	829
207	221
207	1077
207	493
207	103
207	918
207	1452
232	1608
232	1083
232	1626
232	970
52	271
52	491
52	1492
161	1098
161	1147
161	404
148	1164
148	651
148	1060
125	1104
125	704
125	573
125	1256
125	757
125	1176
125	1196
125	715
83	42
83	328
83	1378
83	922
83	490
83	1545
83	422
272	1298
272	325
272	1595
151	1468
151	1404
151	833
151	1276
151	708
151	1537
151	262
151	855
151	1202
151	594
151	1611
151	732
151	389
54	1212
54	1049
54	1267
16	390
16	169
16	650
16	824
16	344
16	715
91	428
91	741
91	10
91	95
294	39
294	329
294	1318
294	1527
294	1034
294	604
229	1573
229	204
36	52
70	42
70	1031
70	1083
70	262
70	1339
70	930
14	1284
14	550
14	171
14	227
295	376
295	255
295	401
295	366
295	1282
295	1327
295	754
295	1240
233	1116
233	341
233	830
233	1331
233	1085
214	808
214	417
214	445
214	1561
214	1010
214	202
192	114
192	695
100	512
100	1133
100	738
307	248
307	882
307	610
307	924
307	525
297	1479
297	700
297	959
297	682
297	749
297	439
297	375
297	1266
193	1364
193	526
193	818
193	945
193	1110
113	1528
113	55
113	1370
275	1379
275	1237
275	1589
275	1599
219	1551
219	418
218	119
218	1090
218	1480
123	823
123	76
123	1357
158	766
158	1232
158	537
158	191
158	1409
158	421
158	269
302	373
23	1008
23	125
23	65
23	108
23	894
23	1055
23	1192
296	169
296	1108
296	1173
296	1351
296	21
296	1128
33	1151
154	1589
154	653
154	853
77	223
77	149
77	82
270	644
270	1086
270	879
270	297
270	1502
270	369
187	1024
187	472
187	886
170	1170
101	171
101	762
101	1663
184	409
184	1402
184	232
184	35
184	1275
184	49
184	1466
184	862
184	1472
184	1110
184	548
112	423
112	255
133	505
133	1552
215	1262
215	501
215	691
215	1254
69	337
69	1084
69	1452
104	620
104	1290
104	1380
104	47
104	1266
240	96
144	1446
144	1100
144	164
144	693
144	1119
144	44
144	753
144	663
144	1230
191	1024
191	1195
61	1238
142	933
142	962
177	912
177	562
177	717
177	1360
177	1443
203	432
203	1531
21	360
21	90
21	284
21	28
21	1173
21	1490
21	1004
21	1339
197	223
197	614
197	1064
197	1292
197	166
134	956
180	23
180	1493
180	1269
236	1357
236	804
236	1162
236	1368
236	1389
263	759
263	1448
263	244
263	1286
263	549
109	1257
109	696
109	381
109	1662
109	1437
109	403
109	1220
109	328
109	1141
109	1551
64	1293
64	46
64	1433
64	207
64	191
64	585
64	488
64	1266
114	1304
114	1376
239	967
239	229
239	446
239	1018
239	66
239	798
239	1353
117	86
117	53
117	247
117	400
65	1328
65	858
65	394
65	786
137	1507
137	1115
257	937
257	875
257	4
111	1554
285	1413
285	1351
96	887
96	92
96	186
116	1414
116	1247
116	1454
116	771
116	514
116	1482
73	1278
73	1483
73	384
221	266
221	627
221	1456
221	103
221	1053
221	587
235	1551
235	1567
235	559
235	1196
164	1294
164	40
164	292
281	1496
281	1187
182	1605
182	467
129	276
129	1141
45	380
45	359
131	1357
131	17
230	1350
230	242
230	274
230	222
230	637
230	1075
126	127
126	750
231	42
280	309
280	1093
280	1324
280	6
280	1398
280	1402
280	1053
280	46
280	393
280	1393
280	598
288	21
288	349
288	181
152	860
152	746
152	1126
152	1483
152	338
217	940
217	984
217	99
217	1129
79	1113
79	82
79	1612
75	1378
75	622
75	544
75	511
245	1061
282	769
78	1617
118	919
118	10
118	321
283	1139
283	89
283	587
171	259
171	235
107	551
226	582
226	1221
306	999
306	1200
173	1414
173	129
185	1228
185	135
150	154
150	1041
274	927
274	719
274	124
188	1554
188	876
188	693
188	1332
188	1259
48	235
48	1533
48	750
311	299
311	9
311	1229
311	561
311	1675
311	1051
311	717
311	1127
311	1398
311	1230
311	820
311	1592
165	404
165	878
208	1186
208	822
2	650
2	1229
2	735
205	1506
248	1627
248	1331
248	1293
93	1555
159	725
159	777
159	159
159	52
159	885
146	879
146	1104
29	630
29	904
156	497
156	612
37	1155
37	1449
37	671
141	1097
141	365
141	794
141	1413
141	1066
195	1596
195	27
195	520
195	1279
108	1059
108	513
47	744
255	729
255	888
255	319
255	1228
89	176
89	605
89	1181
89	1278
140	100
190	1547
190	364
190	990
24	765
24	847
24	1657
17	116
17	880
313	955
313	284
313	879
313	1011
313	907
313	524
313	813
313	1068
313	1158
313	1192
313	1399
53	1006
53	1496
124	928
149	943
149	395
176	1107
176	1180
176	1102
106	280
106	277
106	445
312	1134
312	365
312	1380
312	668
312	1079
312	441
312	958
312	377
312	334
175	757
175	1069
153	38
220	216
143	875
199	960
199	907
202	1027
277	1398
277	499
277	846
206	1261
206	165
206	213
76	983
76	1087
76	1282
76	1083
314	753
314	864
314	1025
314	169
314	687
314	167
314	77
314	1521
314	1190
314	1062
136	543
136	1036
179	1640
179	1554
4	777
304	796
304	1419
3	1399
3	1385
3	1655
227	867
227	704
227	1124
252	766
212	1103
310	1654
35	472
147	839
105	1528
34	49
71	1202
71	577
51	1021
204	802
204	1566
315	753
315	75
315	27
315	848
31	1631
31	1061
316	1573
316	297
316	403
103	511
103	1606
318	595
318	1676
318	958
318	613
318	647
318	594
318	462
30	412
30	789
120	795
120	1189
46	251
46	755
289	484
289	857
209	734
209	362
261	15
261	261
88	176
9	199
247	277
247	426
321	760
321	519
321	95
321	863
321	1186
266	1496
74	1246
74	507
238	833
238	65
319	1058
323	1379
323	1427
323	366
323	177
67	980
67	5
211	738
211	1388
98	1165
98	1440
12	210
12	1232
12	371
40	1030
40	1296
258	254
228	906
325	745
325	1560
325	55
325	1551
325	1338
325	1487
320	1679
320	784
320	1193
320	508
320	617
320	1228
320	1274
326	1547
326	94
326	682
326	1419
326	878
326	6
326	642
326	43
327	666
327	1528
327	1280
327	1417
327	973
327	1232
327	826
327	1383
327	1118
327	823
327	1654
327	704
183	856
183	1641
183	606
328	293
328	1573
328	279
328	944
328	527
328	1530
328	244
328	490
328	594
328	292
328	1177
328	287
322	577
322	610
322	1607
330	662
330	1445
330	430
330	1242
330	440
330	1296
27	1310
331	528
331	564
331	200
332	1344
332	1225
332	690
332	20
332	798
332	615
332	1243
332	1241
329	583
329	952
329	1246
86	1049
139	1048
300	237
163	422
333	1445
333	1377
334	335
334	1389
334	646
334	377
334	583
334	593
334	385
334	639
334	1022
334	1100
334	374
334	49
334	173
334	1512
39	777
324	1115
324	1261
324	782
132	947
336	1004
336	237
336	851
336	1038
336	1223
336	440
335	967
169	695
169	520
338	638
338	57
338	505
339	1292
339	107
339	1048
339	338
339	1387
339	1181
339	858
339	1507
339	1470
339	1461
339	1199
309	898
342	1283
342	891
342	1342
342	1384
342	721
342	963
342	1352
342	785
342	588
340	1602
340	626
317	621
341	1607
343	1241
343	984
343	1349
343	812
343	831
343	618
343	244
343	1270
343	1615
343	516
344	249
344	1462
344	1469
344	610
344	855
344	627
344	246
344	350
345	1165
345	955
345	1218
345	726
345	608
345	1243
345	1181
345	293
345	1474
345	354
346	108
346	330
346	1091
346	303
346	324
346	1066
346	759
346	942
347	866
347	1070
347	1398
347	1243
347	629
347	740
347	343
347	939
273	437
55	1367
349	891
349	878
348	877
348	213
348	812
354	148
354	1370
354	1023
354	130
354	1652
354	687
354	935
354	1092
354	846
354	1531
351	875
351	439
358	1597
358	722
352	664
352	1482
360	412
360	1020
360	986
360	799
360	1336
363	379
363	952
363	108
363	1142
363	930
363	988
363	1541
363	131
363	1176
363	295
363	1102
363	608
363	803
355	366
355	1384
362	760
357	644
357	350
357	836
357	1061
356	1326
361	63
361	420
361	1643
361	428
361	259
365	237
365	324
365	158
350	1258
350	1511
367	1187
367	1262
367	1485
368	1178
368	1151
371	855
371	743
371	150
373	502
373	1607
373	1466
373	663
373	1615
373	84
373	1170
373	749
373	146
373	268
370	213
370	1324
370	720
374	1076
374	687
374	927
374	1270
374	1617
374	180
374	854
374	701
374	142
374	870
374	133
372	1480
372	111
372	586
337	205
337	1539
378	211
378	224
378	749
378	991
378	61
378	1038
378	1023
378	884
378	383
378	1557
378	1361
378	1542
378	1388
378	1371
378	1348
366	324
366	1246
377	1275
377	652
375	1440
375	1501
359	595
359	368
379	1442
379	1224
379	996
379	358
379	570
379	473
379	1228
379	1278
380	1428
380	235
380	890
380	1025
380	576
380	935
380	1125
381	1054
381	1490
381	383
381	259
381	315
381	643
385	16
385	41
385	470
385	1209
385	345
385	1329
385	1500
385	633
385	343
385	564
385	544
385	437
382	1046
382	1167
382	179
387	1375
387	549
387	1468
387	926
387	1356
387	1285
387	170
387	263
387	86
387	122
387	1568
387	352
387	1253
364	1311
369	711
388	132
388	738
388	31
386	678
389	1461
389	549
389	1172
389	1435
389	95
389	661
389	321
389	447
389	84
389	1499
389	801
383	1091
383	339
383	620
390	482
390	917
393	1030
393	1046
393	400
393	122
393	1656
393	1202
393	1255
393	1363
393	436
393	776
393	757
393	938
393	1354
393	36
393	1544
393	462
393	1679
393	1514
392	937
392	132
392	813
392	1092
392	767
376	690
376	1116
394	1163
394	521
394	314
394	849
394	656
394	1231
391	782
391	995
391	424
391	1366
391	382
398	278
398	590
398	943
398	976
398	420
398	302
398	1452
397	613
397	169
397	1630
397	141
397	185
399	1389
399	993
399	1617
399	964
399	417
399	580
399	220
399	849
399	836
399	337
399	326
399	581
399	1574
396	873
396	1088
396	157
401	492
401	972
401	186
401	502
401	351
401	721
401	171
402	1598
402	955
402	207
384	1291
395	1264
395	578
395	791
353	1150
403	642
403	924
405	1531
405	284
405	343
405	457
405	1193
405	300
405	263
405	280
405	874
405	1324
405	1374
405	333
405	1226
405	1675
405	887
405	338
405	358
405	766
405	1339
405	295
405	1124
405	140
405	835
405	1116
405	134
405	407
405	901
405	111
405	19
405	1376
400	381
406	1679
406	653
406	36
406	967
406	646
406	1481
406	890
406	1323
406	225
406	104
406	1163
406	1373
406	1423
406	1269
407	1370
407	26
407	989
407	1413
407	245
407	361
407	103
407	820
407	1286
407	724
409	1322
409	925
409	227
409	1064
409	1323
409	1119
409	1258
409	1184
409	423
404	798
404	731
413	1350
413	672
416	1191
416	1605
416	1324
416	1110
416	444
416	726
416	1200
416	392
416	526
416	233
416	1658
416	146
416	1371
416	534
416	951
416	139
416	1223
416	352
416	588
416	212
408	250
408	275
410	301
410	1102
411	1227
411	166
411	571
417	813
417	1611
417	227
417	87
417	988
417	888
417	1450
417	1203
417	883
417	1194
417	1531
417	1190
417	430
417	1085
417	829
412	624
412	1147
412	562
420	1041
420	361
422	873
422	90
422	1259
422	479
425	1654
425	162
425	215
425	1395
425	726
425	116
425	182
425	676
425	1152
419	234
419	284
415	1455
423	285
423	1635
423	48
429	503
429	112
429	572
429	440
429	1573
429	699
429	586
429	1251
429	108
429	1315
429	866
429	1356
429	622
429	1400
429	1022
429	1072
429	604
428	197
428	77
428	692
427	1325
427	1196
418	1268
424	1149
424	370
432	1279
432	1253
432	943
421	1329
421	1474
421	836
435	240
435	1553
435	686
435	861
435	1560
435	445
435	326
435	1681
435	419
435	1150
435	1424
435	1175
435	396
435	1139
435	213
435	363
433	167
433	1610
426	1
426	1640
426	287
426	1141
426	1566
436	6
436	1307
436	1383
436	500
436	197
436	685
430	269
430	1178
430	1376
434	1063
434	646
437	669
437	1283
437	648
437	1616
437	1340
437	377
437	549
437	738
437	595
437	841
437	230
438	611
438	546
431	1281
442	16
442	1154
442	933
442	444
442	120
442	634
440	782
440	1474
445	657
445	682
445	777
445	81
445	1190
445	1300
447	1314
447	1419
447	412
447	1267
447	406
447	384
449	1338
449	871
449	1116
450	249
450	1403
450	1068
450	555
450	936
450	1332
450	1180
450	1528
450	1370
450	844
450	810
450	324
450	743
450	1149
450	34
450	1427
450	447
450	1557
450	596
450	261
450	1087
450	623
446	1656
446	1193
439	1021
439	590
451	93
451	174
451	422
451	244
452	1159
452	611
452	1085
452	1004
452	943
452	1157
452	680
452	668
452	60
454	1163
454	565
454	1110
454	1340
454	600
454	1301
454	1553
454	1502
454	652
454	646
453	1200
453	1171
453	514
453	531
453	87
453	43
453	1141
414	1349
455	1134
455	1450
455	689
455	399
455	845
455	1092
455	1365
455	684
444	432
448	514
448	266
457	1635
457	619
457	490
457	701
457	212
457	1035
457	60
457	648
457	1434
457	759
457	398
457	574
456	1596
456	1616
456	1557
456	248
456	1519
456	502
456	698
456	467
456	44
458	1424
458	345
458	401
458	975
458	1111
458	448
458	964
458	714
462	1396
462	751
459	729
459	1487
459	869
459	129
459	1453
460	751
460	666
460	1053
461	1444
467	1417
467	1125
468	335
468	300
468	856
468	1329
468	1195
468	1105
466	1081
466	535
466	781
466	212
466	1409
472	1417
472	1635
472	545
472	632
472	700
472	364
472	409
472	1073
472	693
472	966
472	1422
465	1547
465	1087
465	762
465	298
463	1052
463	871
463	103
463	1185
463	1187
463	717
471	170
471	1303
474	526
474	403
474	72
474	974
474	415
474	993
474	269
474	1415
474	539
474	550
474	1337
474	983
474	43
474	1002
469	222
469	1549
464	582
464	119
464	844
476	229
476	413
476	875
476	1598
478	607
478	875
478	18
478	504
478	1312
473	1608
473	1280
470	985
470	729
470	1228
480	1465
480	617
480	429
441	1210
479	1075
479	239
479	1139
479	346
479	529
479	1111
479	210
479	795
479	1262
484	350
484	357
484	1412
484	942
484	811
484	848
486	1076
486	103
486	603
486	1383
486	356
486	998
486	186
486	888
487	1174
487	379
487	654
487	1005
487	523
487	454
487	811
487	507
487	731
487	1514
482	1341
482	1102
481	967
481	1007
481	1204
492	639
492	424
492	1082
493	426
493	1041
493	158
493	33
493	1306
493	1675
490	918
490	1644
490	1414
489	349
489	636
489	421
489	1384
489	51
483	1257
483	217
483	500
496	856
496	572
496	291
496	637
496	487
496	1406
494	112
494	972
495	844
495	116
495	963
495	5
495	199
495	959
495	1164
495	495
495	366
477	24
477	962
497	247
497	1322
497	425
497	1018
497	43
497	467
497	1451
497	683
497	511
497	494
497	845
497	1566
488	456
488	1303
488	529
488	411
488	379
488	943
488	1033
498	1030
498	1189
498	1187
498	861
498	1634
498	1049
499	1455
499	1394
499	565
499	848
499	1259
491	846
491	132
500	499
500	1592
500	454
500	104
500	270
500	141
500	809
500	1105
500	1403
502	220
502	838
503	206
503	1369
503	1021
503	1242
503	1654
503	314
503	1001
504	1574
504	953
504	1099
504	1215
504	1409
504	707
504	973
504	304
504	1048
504	536
504	1068
505	252
505	1606
505	1209
505	551
505	412
506	1288
506	885
506	734
506	964
506	906
506	1545
506	1438
506	1162
506	753
506	1025
443	1129
507	769
507	713
507	1284
514	463
514	1231
514	523
514	544
514	1087
514	412
514	678
514	628
508	769
508	257
508	719
508	192
511	1391
515	268
515	647
512	323
513	678
475	859
523	490
523	477
523	1142
523	1176
518	956
518	1332
518	110
509	1053
509	1084
516	312
510	859
510	1582
524	1417
524	569
524	1089
524	839
524	1070
524	262
524	1448
524	445
524	783
524	503
524	1355
524	646
524	775
501	1537
501	1243
501	968
525	330
525	1172
525	1291
521	982
521	464
521	211
521	526
521	308
521	1457
520	1387
519	1180
519	693
528	345
528	1517
528	948
532	571
532	1127
532	875
532	787
532	797
532	605
532	1048
532	106
532	1247
532	141
532	472
530	869
530	74
531	855
531	483
529	470
529	80
517	726
517	700
527	538
527	1133
527	1121
527	926
527	673
527	920
485	21
485	1596
533	482
533	159
533	247
533	833
533	1505
533	829
533	518
533	924
533	965
533	189
533	1183
535	54
535	844
535	1530
535	1638
535	964
535	1302
535	406
535	1240
535	715
536	100
536	1419
536	477
536	399
536	1515
536	514
536	162
526	1396
526	795
526	596
537	1382
537	1102
537	1516
537	26
537	1480
537	255
537	798
537	598
537	565
537	816
537	1052
537	1326
537	550
537	1206
537	1137
537	1146
537	526
537	554
537	826
537	1482
534	596
534	1327
534	156
534	891
541	985
541	981
541	1117
541	1201
541	543
541	356
538	279
538	619
538	397
538	93
542	1556
542	970
542	1640
542	290
542	473
542	340
545	518
545	760
545	1657
545	1530
545	1368
545	131
545	1453
539	992
539	112
539	584
547	1439
543	975
543	1446
543	1514
543	374
543	1654
543	429
543	154
543	810
548	138
548	1415
548	480
548	306
548	319
548	108
548	1109
546	1069
546	241
546	1306
522	323
522	158
551	1522
551	457
551	551
551	1430
551	190
551	309
551	350
551	368
551	1486
551	697
551	1599
551	848
551	989
551	1462
544	809
544	1672
553	1042
553	892
553	133
553	1534
552	1639
552	1259
552	231
552	1286
540	828
540	1441
540	1122
554	1122
554	1201
554	356
554	904
554	170
550	292
550	1372
556	805
556	946
559	710
559	1280
559	1467
559	1427
560	1164
560	1364
560	390
560	57
560	1393
561	535
561	920
561	145
561	791
561	934
561	1002
561	1145
561	576
561	1312
561	1465
561	1077
561	982
561	839
561	1328
561	1225
563	1679
563	636
566	1380
566	1141
566	598
566	1634
566	481
566	1611
557	705
557	93
557	132
558	1053
564	1522
564	387
565	163
565	364
573	1267
573	1328
573	1028
549	299
567	111
567	973
567	34
567	275
567	568
567	230
567	846
569	1601
569	1204
569	559
562	1496
562	903
562	122
576	1433
576	519
577	966
577	1194
577	1281
577	1511
577	1126
577	1510
577	494
577	648
579	1355
579	242
579	919
574	1211
574	850
555	66
555	940
555	1662
572	1188
575	1609
575	1003
584	780
588	163
588	251
588	971
588	549
588	1542
588	136
588	1681
588	166
588	972
587	1006
587	176
587	505
587	777
568	559
568	1523
568	1343
568	712
586	1192
586	688
586	694
586	508
586	1226
586	74
586	560
585	284
585	735
585	847
585	1383
582	242
582	589
582	140
591	25
591	587
591	629
591	529
581	948
581	220
592	1506
592	955
592	648
592	626
592	759
592	1242
592	1461
592	1658
592	402
592	369
592	316
592	1392
592	317
592	1490
592	1468
580	964
580	1292
590	1428
590	639
593	829
593	299
593	57
593	800
593	1587
593	329
593	1314
583	878
583	316
596	244
570	1174
599	608
599	630
589	719
589	1233
594	973
597	1239
597	72
578	778
601	1372
601	1036
601	190
601	1033
601	1201
601	1109
602	1323
602	166
600	450
600	1149
600	1443
600	577
605	422
605	509
605	1288
605	1451
603	1209
603	1222
595	573
595	1387
595	306
595	864
606	368
606	632
606	34
606	371
606	1389
606	275
606	223
606	1477
606	577
606	784
608	1196
608	1004
608	634
608	833
608	1033
608	392
608	809
607	556
607	279
610	601
610	1301
610	926
611	1213
611	350
617	137
617	877
617	451
617	264
617	697
618	345
618	1487
618	1446
618	1160
618	28
618	1516
618	1595
618	1592
618	455
614	92
614	134
609	1096
609	586
615	852
615	833
615	1226
615	112
615	1418
616	633
616	1475
620	435
620	828
620	798
620	97
620	984
571	1464
619	286
619	929
619	215
619	468
613	1012
613	849
622	21
622	1315
622	147
622	874
622	1027
622	1471
622	1254
622	626
622	1419
622	1189
621	1362
621	146
621	1153
621	680
621	124
621	1306
621	1506
604	1418
604	381
624	533
624	5
624	1219
624	1276
624	231
624	1482
612	185
612	1664
627	1324
627	1019
627	1097
627	502
627	1681
627	492
627	394
627	1001
623	583
623	219
628	375
628	309
625	764
625	1330
625	931
625	959
625	377
629	633
629	970
629	1482
629	388
629	1342
633	447
633	981
633	1470
632	113
632	1052
632	928
632	1174
632	107
631	1103
634	1363
634	832
634	156
634	1511
634	1410
634	30
639	187
639	544
639	531
639	1016
639	776
639	583
630	390
630	1431
630	1411
630	837
630	1456
642	1341
642	325
642	903
642	1024
642	976
642	899
642	1300
642	315
642	837
642	1389
642	492
642	329
642	1110
637	1383
637	488
637	187
637	180
637	798
640	594
640	238
640	1619
640	1463
640	1044
626	570
626	1559
643	794
643	974
643	1119
643	984
643	401
643	455
643	1338
643	819
643	1387
598	570
638	373
638	72
638	1343
635	281
635	633
644	796
644	594
636	732
645	1042
645	128
645	130
645	944
645	460
648	1455
648	534
648	577
648	737
648	1384
648	1012
648	1436
648	757
648	198
648	1365
648	747
648	1266
647	144
647	1542
647	894
650	522
650	1524
650	967
650	1673
650	1550
650	190
650	821
650	840
650	958
650	146
650	563
650	871
650	349
651	830
654	196
654	663
654	752
654	1124
654	1609
654	547
653	1619
653	1329
653	1430
653	1362
653	609
653	592
653	328
653	1351
653	1395
653	660
653	825
653	26
655	207
655	351
655	565
655	419
